researchExp,industryExp,toeflScore,internExp,greV,greQ,greA,ugCollege,univName,cgpa_4
0,0,100.0,0.0,147.0,159.0,3.5,Model Engineering College,SUNY Stony Brook,3.3684210526315788
0,0,107.0,0.0,155.0,160.0,3.5,NIT Silchar,SUNY Stony Brook,3.48
0,0,110.0,0.0,155.0,159.0,3.5,NIE,SUNY Stony Brook,3.4947368421052634
0,40,100.0,0.0,145.0,162.0,3.0,NMAM Institute of Technology Nitte,SUNY Stony Brook,3.636
0,0,93.0,0.0,152.0,170.0,3.5,BUPT,SUNY Stony Brook,3.5258947368421047
0,0,114.0,0.0,159.0,161.0,4.0,GITAM,SUNY Stony Brook,3.24
0,0,105.0,0.0,148.0,159.0,3.5,SIES Graduate School of Technology,SUNY Stony Brook,3.0938947368421057
0,0,90.0,0.0,152.0,164.0,3.0,Madan Mohan Malaviya University of technology,SUNY Stony Brook,2.9810526315789474
0,0,114.0,0.0,161.0,164.0,4.0,Nirma Institute of Technology,SUNY Stony Brook,3.2840000000000007
0,0,105.0,0.0,145.0,161.0,3.5,Anna University,SUNY Stony Brook,3.3320000000000003
6,0,112.0,14.0,155.0,167.0,4.0,PICT,SUNY Stony Brook,3.8
0,0,112.0,0.0,157.0,165.0,4.0,BVBCET,SUNY Stony Brook,3.410526315789474
0,36,97.0,2.0,150.0,164.0,3.5,NIT Calicut,SUNY Stony Brook,3.3000000000000003
0,29,108.0,0.0,153.0,164.0,3.5,NIT Calicut,SUNY Stony Brook,3.2720000000000002
0,0,98.0,0.0,154.0,168.0,3.0,NIT Warangal,SUNY Stony Brook,3.112
0,0,105.0,0.0,146.0,167.0,3.5,VIT,SUNY Stony Brook,3.6880000000000006
0,0,111.0,0.0,159.0,170.0,4.0,GGSIPU,SUNY Stony Brook,3.221894736842105
0,18,108.0,2.0,152.0,163.0,3.5,NIT Kurukshetra,SUNY Stony Brook,3.5200000000000005
0,0,97.0,0.0,150.0,167.0,3.5,GGSIPU,SUNY Stony Brook,3.2143157894736847
9,4,110.0,2.0,160.0,166.0,4.0,IIITDM-Jabalpur,SUNY Stony Brook,2.7600000000000002
0,0,101.0,0.0,154.0,158.0,3.5,VTU,SUNY Stony Brook,3.313684210526316
0,24,114.0,3.0,162.0,165.0,5.5,SVNIT Surat,SUNY Stony Brook,3.9000000000000004
0,0,115.0,0.0,157.0,163.0,4.5,NIT-Durgapur,SUNY Stony Brook,3.3280000000000003
0,18,102.0,0.0,159.0,165.0,3.5,RGPV,SUNY Stony Brook,3.2
0,0,117.0,0.0,162.0,169.0,4.5,Indira Gandhi Institute Of Technology,SUNY Stony Brook,3.3684210526315788
4,28,107.0,0.0,151.0,166.0,4.0,PESIT,SUNY Stony Brook,3.08
0,0,109.0,0.0,155.0,164.0,4.0,R V College of Engineering,SUNY Stony Brook,3.7600000000000002
0,0,115.0,0.0,154.0,162.0,3.5,M.V.S.R Engineering College,SUNY Stony Brook,3.4526315789473685
0,0,94.0,0.0,150.0,168.0,3.0,IIIT Hyderabad,SUNY Stony Brook,3.0120000000000005
0,0,111.0,0.0,148.0,163.0,4.5,SPCE,SUNY Stony Brook,3.2
0,0,99.0,0.0,150.0,165.0,3.0,NIT Durgapur,SUNY Stony Brook,3.3200000000000003
0,19,119.0,4.0,168.0,164.0,5.0,Anna University,SUNY Stony Brook,3.3360000000000003
2,20,108.0,0.0,155.0,164.0,4.5,NIT Silchar,SUNY Stony Brook,3.412
0,0,112.0,0.0,161.0,166.0,4.0,Anna University,SUNY Stony Brook,3.38
0,21,108.0,3.0,151.0,168.0,3.5,Netaji Subhas Institute of Technology,SUNY Stony Brook,2.8294736842105266
0,0,104.0,0.0,149.0,168.0,3.0,PICT,SUNY Stony Brook,3.6
0,0,116.0,0.0,155.0,165.0,4.5,Jadavpur University,SUNY Stony Brook,3.54
0,0,118.0,0.0,160.0,167.0,4.5,VTU,SUNY Stony Brook,3.115789473684211
0,0,105.0,0.0,142.0,166.0,3.0,COEP,SUNY Stony Brook,2.856
0,0,118.0,0.0,160.0,165.0,3.0,Thapar University,SUNY Stony Brook,3.844
0,11,109.0,4.0,148.0,169.0,3.5,Dharamsinh Desai University,SUNY Stony Brook,3.3240000000000003
0,32,91.0,0.0,142.0,162.0,3.0,Pune University,SUNY Stony Brook,2.892631578947369
0,0,102.0,0.0,157.0,164.0,3.0,PESIT,SUNY Stony Brook,3.4880000000000004
0,0,95.0,0.0,148.0,161.0,4.0,Amrita School of Engineering,SUNY Stony Brook,3.156
0,0,109.0,0.0,156.0,166.0,4.0,R V College of Engineering,SUNY Stony Brook,3.7960000000000003
0,0,97.0,0.0,150.0,158.0,3.0,Sri Sairam Engineering College,SUNY Stony Brook,3.4526315789473685
0,0,115.0,0.0,150.0,162.0,3.5,SJCE,SUNY Stony Brook,3.8000000000000003
3,39,105.0,2.0,155.0,164.0,3.5,SMVDU Jammu,SUNY Stony Brook,3.4920000000000004
0,57,104.0,0.0,149.0,169.0,3.0,GGSIPU,SUNY Stony Brook,3.073684210526316
0,0,108.0,4.0,156.0,165.0,3.5,BMSCE,SUNY Stony Brook,3.704
0,0,100.0,0.0,149.0,170.0,3.5,GITAM,SUNY Stony Brook,3.416
0,0,104.0,0.0,149.0,159.0,3.5,University Vishweriah College of Engineering,SUNY Stony Brook,3.3684210526315788
0,44,109.0,2.0,150.0,163.0,4.0,Chhatrapati Shahuji Maharaj University Kanpur,SUNY Stony Brook,4.0
0,0,104.0,0.0,149.0,165.0,3.0,Cochin University of Science and Technology,SUNY Stony Brook,3.3263157894736843
0,0,113.0,0.0,167.0,166.0,4.5,Bangalore Institute of Technology,SUNY Stony Brook,3.229473684210527
0,0,108.0,0.0,152.0,163.0,3.5,MU,SUNY Stony Brook,2.5372631578947367
48,48,105.0,0.0,149.0,165.0,3.5,Pondicherry Engineering College,SUNY Stony Brook,3.404
0,0,104.0,0.0,152.0,161.0,3.5,VTU,SUNY Stony Brook,3.473684210526316
12,0,88.0,12.0,156.0,167.0,2.5,Northeast Dianli Univ.,SUNY Stony Brook,3.28421052631579
0,0,90.0,0.0,158.0,152.0,3.0,JIPMER,SUNY Stony Brook,2.947368421052632
0,0,104.0,0.0,152.0,164.0,3.0,NIT Allahabad,SUNY Stony Brook,3.472
0,0,94.0,0.0,145.0,159.0,3.0,Shivaji University,SUNY Stony Brook,2.357894736842105
0,0,104.0,0.0,150.0,164.0,3.0,BITS Goa,SUNY Stony Brook,2.8680000000000003
0,0,104.0,0.0,148.0,162.0,3.0,B.P.P.I.M.T,SUNY Buffalo,3.3200000000000003
0,0,107.0,0.0,144.0,158.0,4.0,MU,SUNY Buffalo,0.0
0,0,95.0,0.0,134.0,153.0,3.0,IP University Delhi,SUNY Buffalo,3.9
0,0,90.0,0.0,152.0,160.0,3.0,GJUS&T; Hisar Haryana(Campus),SUNY Buffalo,3.263157894736842
0,24,110.0,0.0,150.0,162.0,3.5,Dr. M.G.R. EDUCATIONAL AND RESEARCH INSTITUTE UNIVERSITY,SUNY Buffalo,3.7479999999999998
12,0,109.0,0.0,149.0,163.0,3.0,VTU,SUNY Buffalo,3.4280000000000004
0,0,100.0,0.0,152.0,164.0,3.5,R V College of Engineering,SUNY Buffalo,3.3560000000000003
0,0,102.0,0.0,150.0,164.0,4.0,Sri Venkateswara College of Engineering,SUNY Buffalo,3.1872000000000003
0,0,113.0,0.0,151.0,162.0,4.0,VTU,SUNY Buffalo,3.073684210526316
0,38,108.0,0.0,150.0,165.0,4.0,GITAM,SUNY Buffalo,3.1
0,0,111.0,0.0,157.0,160.0,3.5,St.Peter's Engineering College,SUNY Buffalo,3.1578947368421053
0,0,114.0,0.0,155.0,168.0,4.5,UPTU,SUNY Buffalo,2.9810526315789474
0,0,110.0,0.0,150.0,165.0,3.5,Vidyalankar Institute of Technology,SUNY Buffalo,3.031578947368421
0,0,108.0,0.0,157.0,164.0,3.0,Guru Gobind Singh Indraprashta University,SUNY Buffalo,2.947368421052632
0,0,109.0,0.0,163.0,161.0,3.5,Jaypee Institute of Information Technology,SUNY Buffalo,2.92
0,0,106.0,0.0,148.0,165.0,3.5,University of Pune,SUNY Buffalo,2.73978947368421
0,76,107.0,0.0,150.0,158.0,3.5,B V Bhoomaraddi College of Engg & Tech (Affiliated to VTU),SUNY Buffalo,2.6627368421052635
0,0,103.0,0.0,153.0,164.0,3.0,Jaypee Institute of Information Technology,SUNY Buffalo,2.947368421052632
0,0,101.0,0.0,150.0,165.0,4.0,VTU,SUNY Buffalo,3.2421052631578946
0,0,109.0,0.0,154.0,161.0,4.0,SRM,SUNY Buffalo,3.58
0,0,104.0,0.0,152.0,159.0,2.5,Dr Ambedkar Institute of Technology,SUNY Buffalo,2.972631578947368
0,0,95.0,0.0,151.0,154.0,3.5,Shivaji University,SUNY Buffalo,0.0
0,0,117.0,0.0,150.0,163.0,3.5,RNSIT,SUNY Buffalo,3.28421052631579
0,0,102.0,0.0,153.0,165.0,3.5,Jai Narain Vyas University Jodhpur,SUNY Buffalo,2.8210526315789473
5,48,108.0,0.0,151.0,168.0,3.5,Dhirubhai Ambani Institute of Information & Communication Technology,SUNY Buffalo,3.2159999999999997
0,41,112.0,0.0,157.0,170.0,5.0,VIT Mumbai University,SUNY Buffalo,3.059789473684211
0,0,109.0,0.0,156.0,162.0,3.5,Anna University,SUNY Buffalo,2.9320000000000004
0,27,104.0,0.0,158.0,163.0,3.5,VTU,SUNY Buffalo,2.905263157894737
0,36,99.0,0.0,149.0,161.0,3.0,VIT Pune,SUNY Buffalo,2.778947368421053
0,0,110.0,0.0,156.0,165.0,3.0,Anna University,SUNY Buffalo,3.0440000000000005
0,25,100.0,0.0,149.0,163.0,3.5,Aligarh Muslim University,SUNY Buffalo,3.3600000000000003
0,0,114.0,0.0,158.0,168.0,4.5,UPTU,SUNY Buffalo,3.088842105263158
0,0,111.0,0.0,152.0,156.0,5.0,RKNEC,SUNY Buffalo,3.115789473684211
0,0,112.0,0.0,161.0,165.0,5.0,Rajiv Gandhi Prodyogiki Vishwavidyalaya,SUNY Buffalo,2.9600000000000004
0,0,109.0,0.0,158.0,163.0,4.0,MU,SUNY Buffalo,2.8210526315789473
0,0,102.0,0.0,149.0,158.0,3.0,Sri Sairam Engineering College,SUNY Buffalo,3.5368421052631582
0,12,108.0,2.0,152.0,168.0,4.0,MU,SUNY Buffalo,2.9250526315789473
0,30,115.0,11.0,155.0,167.0,4.0,PICT,SUNY Buffalo,3.82
0,0,116.0,0.0,159.0,164.0,5.0,Amrita School of Engineering,SUNY Buffalo,3.44
0,0,105.0,0.0,156.0,161.0,3.5,Vishwakarma Institute of Technology,SUNY Buffalo,3.1578947368421053
0,0,101.0,0.0,152.0,158.0,3.5,UVCE,SUNY Buffalo,3.1578947368421053
0,24,116.0,6.0,157.0,162.0,5.0,Symbiosis Institute of Technology,SUNY Buffalo,2.8
0,0,116.0,0.0,159.0,168.0,4.0,University of Mumbai,SUNY Buffalo,3.051789473684211
0,51,103.0,8.0,151.0,165.0,3.0,Maharishi Dayanand University,SUNY Buffalo,2.842105263157895
0,18,98.0,3.0,152.0,170.0,3.5,Guru Gobind Singh Indraprashta University,SUNY Buffalo,3.3461052631578947
0,0,95.0,0.0,147.0,156.0,3.0,MU,SUNY Buffalo,2.1894736842105265
6,24,111.0,0.0,160.0,169.0,4.5,NIT-Trichy,SUNY Buffalo,3.128
0,0,108.0,0.0,152.0,160.0,3.5,JNTU,SUNY Buffalo,3.04
0,0,105.0,0.0,152.0,159.0,4.0,Sardar Patel College of Engineering,SUNY Buffalo,2.6526315789473687
0,0,100.0,0.0,152.0,162.0,3.0,West Bengal University Of Technology,SUNY Buffalo,3.048
0,0,105.0,0.0,155.0,168.0,3.5,JU,SUNY Buffalo,3.184
0,0,103.0,0.0,146.0,161.0,4.0,University of Pune,SUNY Buffalo,2.9524210526315793
0,0,91.0,0.0,146.0,164.0,3.0,VTU,SUNY Buffalo,3.0231578947368423
0,16,90.0,6.0,147.0,162.0,3.5,JSS Noida,SUNY Buffalo,3.0063157894736845
0,0,100.0,0.0,149.0,159.0,3.0,SRMS Bareilly,SUNY Buffalo,3.017263157894737
0,0,107.0,0.0,154.0,163.0,3.0,University of Mumbai,SUNY Buffalo,2.933894736842106
0,0,97.0,0.0,148.0,152.0,3.5,CMRIT,SUNY Buffalo,0.0
0,24,104.0,6.0,152.0,170.0,3.0,BITS Pilani,SUNY Buffalo,2.7800000000000002
0,0,114.0,0.0,156.0,161.0,4.0,Nirma Institute of Technology,SUNY Buffalo,3.232
0,0,93.0,0.0,145.0,160.0,2.5,SJCE,SUNY Buffalo,2.92
0,0,111.0,0.0,153.0,163.0,4.0,RNSIT,SUNY Buffalo,3.544
0,0,111.0,0.0,149.0,164.0,3.0,Sardar Patel College of Engineering,SUNY Buffalo,2.706526315789474
0,0,111.0,0.0,155.0,162.0,4.0,Mahatma Gandhi University Kerala,SUNY Buffalo,3.1578947368421053
0,0,110.0,0.0,154.0,165.0,4.0,Jaypee Institute of Information Technology,SUNY Buffalo,3.5600000000000005
0,0,110.0,0.0,157.0,165.0,4.0,University of Pune,SUNY Buffalo,2.623157894736842
0,0,110.0,0.0,154.0,170.0,4.0,GGSIPU,SUNY Buffalo,3.28421052631579
0,0,110.0,0.0,156.0,161.0,3.0,VJTI,SUNY Buffalo,3.24
0,42,105.0,0.0,150.0,161.0,4.0,VTU,SUNY Buffalo,3.002105263157895
0,0,111.0,0.0,153.0,161.0,4.0,SASTRA,SUNY Buffalo,3.196
1,3,103.0,6.0,154.0,168.0,3.0,IIT Guwahati,SUNY Buffalo,3.44
0,0,97.0,0.0,150.0,163.0,3.5,Ramdeobaba Kamla Nehru Engg College,SUNY Buffalo,2.703578947368421
0,0,97.0,0.0,148.0,165.0,2.5,NIT Allahabad,SUNY Buffalo,2.904
0,0,106.0,0.0,153.0,166.0,3.5,Nirma Institute of Technology,SUNY Buffalo,3.2200000000000006
0,0,95.0,0.0,146.0,167.0,2.0,Gautam Buddh Technical University,SUNY Buffalo,3.059368421052632
0,0,99.0,0.0,152.0,160.0,3.5,JUIT,SUNY Buffalo,2.9894736842105267
0,0,101.0,0.0,155.0,167.0,3.0,IP University Delhi,SUNY Buffalo,3.4947368421052634
0,0,112.0,0.0,156.0,159.0,3.5,CITM Faridabad Haryana (affiliated to Maharshi Dayanand University Rohtak),SUNY Buffalo,2.9684210526315793
0,0,100.0,0.0,150.0,160.0,3.5,G.H. Raisoni College of Engineering,SUNY Buffalo,2.9760000000000004
0,0,99.0,0.0,151.0,155.0,3.0,Ujjain Engineering College Ujjain,SUNY Buffalo,2.5263157894736845
0,39,106.0,10.0,149.0,160.0,4.5,University of Pune,SUNY Buffalo,2.5263157894736845
0,0,116.0,0.0,161.0,169.0,4.0,NITK Surathkal,SUNY Buffalo,2.584
0,0,95.0,0.0,151.0,166.0,3.5,VJTI,SUNY Buffalo,3.04
0,0,112.0,0.0,152.0,165.0,4.5,GITAM,SUNY Buffalo,2.9920000000000004
0,0,113.0,0.0,154.0,162.0,3.0,Heritage University of Technology,SUNY Buffalo,3.052
0,0,110.0,0.0,150.0,158.0,3.5,Jaypee Institute of Information Technology,SUNY Buffalo,2.72
0,16,116.0,3.0,156.0,167.0,4.0,University of Mumbai,SUNY Buffalo,2.76
0,0,91.0,0.0,152.0,153.0,2.0,IIPS DAVV,SUNY Buffalo,3.4526315789473685
0,0,104.0,0.0,146.0,164.0,3.5,University of Pune,SUNY Buffalo,2.7393684210526317
0,0,109.0,0.0,155.0,163.0,3.0,VIT University,SUNY Buffalo,3.4560000000000004
0,0,101.0,0.0,151.0,163.0,4.0,JNTU,SUNY Buffalo,3.2
0,0,111.0,0.0,159.0,155.0,3.5,Shah And anchor Kutchhi Engineering College,SUNY Buffalo,2.798315789473684
0,0,115.0,0.0,160.0,164.0,4.5,K J Somaiya College of Engiineering,SUNY Buffalo,3.136842105263158
0,62,109.0,0.0,156.0,166.0,4.0,WBUT,SUNY Buffalo,3.2720000000000002
0,3,98.0,6.0,145.0,161.0,3.0,PSG College of Technology,SUNY Buffalo,3.112
0,0,107.0,0.0,155.0,157.0,4.0,Amity University,SUNY Buffalo,3.29
18,0,103.0,0.0,154.0,161.0,3.0,PESIT,SUNY Buffalo,3.18
0,0,102.0,0.0,145.0,161.0,3.0,Sri Manakula Vinayagar Engineering College,SUNY Buffalo,3.412
0,0,103.0,0.0,151.0,166.0,3.5,Anna University,SUNY Buffalo,3.6210526315789475
0,0,108.0,0.0,154.0,165.0,4.0,Maharaja Agrasen Institute Of Technology,SUNY Buffalo,3.1658947368421053
0,24,111.0,24.0,161.0,164.0,5.0,Sir MVIT,SUNY Buffalo,3.130105263157895
0,0,99.0,0.0,148.0,162.0,3.5,CEG,SUNY Buffalo,3.3600000000000003
0,24,112.0,0.0,159.0,170.0,3.5,NITK Surathkal,SUNY Buffalo,2.9320000000000004
0,0,105.0,0.0,161.0,168.0,3.0,IIT BHU,SUNY Buffalo,3.144
0,0,107.0,0.0,154.0,160.0,3.0,SIES Graduate School of Technology,SUNY Buffalo,2.8210526315789473
0,0,110.0,0.0,161.0,168.0,4.0,NIT Calicut,SUNY Buffalo,2.7640000000000002
0,0,106.0,0.0,154.0,157.0,4.5,BBDNITM,SUNY Buffalo,2.8000000000000003
0,0,107.0,0.0,148.0,159.0,3.5,MU,SUNY Buffalo,2.5178947368421056
0,41,108.0,0.0,152.0,161.0,4.0,K J Somaiya College of Engiineering,SUNY Buffalo,3.031578947368421
0,41,112.0,0.0,158.0,161.0,4.0,MDU,SUNY Buffalo,3.1578947368421053
0,0,110.0,0.0,167.0,157.0,3.0,BITS Pilani,SUNY Buffalo,2.4000000000000004
0,0,103.0,0.0,154.0,159.0,3.5,SSN College of Engineering,SUNY Buffalo,3.232
0,0,114.0,0.0,158.0,155.0,3.5,RMK Engineering College,SUNY Buffalo,3.3600000000000003
0,0,90.0,0.0,145.0,159.0,3.0,PSG College of Technology,SUNY Buffalo,3.3200000000000003
0,0,113.0,0.0,164.0,165.0,4.0,JSSATE,SUNY Buffalo,3.031578947368421
0,0,103.0,0.0,150.0,163.0,3.5,UPTU,SUNY Buffalo,2.905263157894737
0,0,104.0,0.0,162.0,162.0,3.5,UVCE,SUNY Buffalo,3.461052631578948
0,0,107.0,0.0,165.0,167.0,4.0,NIT Calicut,SUNY Buffalo,3.016
0,24,116.0,3.0,163.0,161.0,4.0,D J Sanghvi,SUNY Buffalo,3.1915789473684213
0,0,102.0,0.0,151.0,161.0,3.5,RAIT,SUNY Buffalo,2.8715789473684215
0,0,106.0,0.0,152.0,165.0,4.0,BITS Pilani,SUNY Buffalo,3.2640000000000002
0,0,107.0,0.0,153.0,170.0,3.5,Jadavpur University,SUNY Buffalo,3.4240000000000004
0,0,110.0,0.0,149.0,165.0,3.0,Amrita Vishwa Vidhyapeetham,SUNY Buffalo,3.612
0,0,109.0,0.0,154.0,158.0,3.0,GGSIPU,SUNY Buffalo,3.28421052631579
0,0,105.0,0.0,152.0,166.0,4.0,mgit jntu-hyd,SUNY Buffalo,2.610526315789474
0,0,102.0,0.0,149.0,161.0,3.5,MU,SUNY Buffalo,2.905263157894737
0,0,95.0,0.0,157.0,168.0,3.0,University of Pune,SUNY Buffalo,2.736842105263158
0,60,95.0,0.0,150.0,164.0,3.5,Integral University,SUNY Buffalo,3.0391578947368423
0,0,108.0,0.0,147.0,160.0,3.5,MU,SUNY Buffalo,2.694736842105263
0,6,108.0,1.0,155.0,157.0,4.5,VIT University,SUNY Buffalo,3.3600000000000003
0,0,115.0,0.0,154.0,161.0,4.0,Symbiosis Institute of Technology,SUNY Buffalo,2.94
0,24,113.0,0.0,159.0,159.0,3.5,SKCET (Anna University Chennai),SUNY Buffalo,3.04
0,0,110.0,0.0,158.0,163.0,4.0,University of Pune,SUNY Buffalo,2.880421052631579
0,0,103.0,0.0,149.0,165.0,3.5,Rajasthan Technical University,SUNY Buffalo,3.073684210526316
12,0,115.0,6.0,162.0,160.0,4.0,BITS Hyderabad,SUNY Buffalo,3.228
0,0,105.0,0.0,152.0,159.0,3.0,SSN College of Engineering,SUNY Buffalo,3.115789473684211
0,31,107.0,0.0,150.0,166.0,3.5,University of Mumbai,SUNY Buffalo,2.948631578947369
0,77,110.0,0.0,150.0,167.0,3.5,JNTU,SUNY Buffalo,2.905263157894737
0,0,105.0,0.0,156.0,161.0,4.0,Sathyabama University,SUNY Buffalo,2.9824
0,0,111.0,0.0,155.0,159.0,3.5,GGSIPU,SUNY Buffalo,3.031578947368421
0,0,104.0,0.0,149.0,164.0,4.0,JSS Noida,SUNY Buffalo,3.4265263157894736
0,0,107.0,0.0,159.0,159.0,4.0,GECA,SUNY Buffalo,2.92
0,0,100.0,0.0,153.0,165.0,3.5,UPTU,SUNY Buffalo,2.863157894736842
0,24,113.0,0.0,152.0,164.0,4.0,NITC,SUNY Buffalo,2.952
0,20,102.0,0.0,149.0,163.0,3.5,Coimbatore Insitute of Technology,SUNY Buffalo,3.44
0,0,110.0,0.0,153.0,151.0,4.5,Pune University,SUNY Buffalo,2.8210526315789473
0,0,112.0,0.0,161.0,157.0,4.5,Pune University,SUNY Buffalo,2.8842105263157896
0,0,108.0,0.0,155.0,161.0,3.0,Sri Venkateswara College of Engineering,SUNY Buffalo,3.48
0,58,104.0,0.0,149.0,165.0,3.0,NITJ,SUNY Buffalo,3.1
0,0,96.0,0.0,144.0,166.0,3.5,SRM,SUNY Buffalo,3.2
0,0,105.0,0.0,152.0,170.0,3.0,Pune University,SUNY Buffalo,2.9355789473684215
0,0,105.0,0.0,149.0,165.0,4.0,MU,SUNY Buffalo,2.5263157894736845
0,32,101.0,0.0,159.0,158.0,3.5,SNIST,SUNY Buffalo,3.031578947368421
0,0,103.0,0.0,153.0,164.0,4.0,Andhra University,SUNY Buffalo,0.32378947368421057
0,0,101.0,0.0,146.0,157.0,3.0,JNTU,SUNY Buffalo,2.9894736842105267
0,0,111.0,0.0,154.0,166.0,3.5,University of Mumbai,SUNY Buffalo,2.972631578947368
0,24,114.0,0.0,153.0,158.0,4.0,St Joseph's College of Engineering,SUNY Buffalo,3.444
0,0,100.0,0.0,149.0,165.0,3.0,Model Engineering College,SUNY Buffalo,3.1578947368421053
0,51,106.0,0.0,157.0,157.0,3.0,Panimalar Engineering College,SUNY Buffalo,3.410526315789474
0,0,88.0,0.0,144.0,165.0,3.5,IIIT Allahabad,SUNY Buffalo,3.2159999999999997
0,0,102.0,0.0,144.0,158.0,3.5,University of Pune,SUNY Buffalo,3.6
0,0,115.0,0.0,159.0,167.0,4.0,Jadavpur University,SUNY Buffalo,0.36378947368421055
17,33,108.0,0.0,160.0,163.0,3.5,MU,SUNY Buffalo,2.4421052631578952
0,0,105.0,0.0,146.0,155.0,3.5,Anna University,SUNY Buffalo,3.031578947368421
0,0,111.0,0.0,153.0,161.0,4.0,NIT,SUNY Buffalo,3.348
0,0,110.0,0.0,156.0,164.0,4.0,MITCOE University of Pune,SUNY Buffalo,2.3818947368421055
0,0,106.0,0.0,154.0,162.0,4.0,Bangalore University,SUNY Buffalo,3.3680000000000003
0,48,108.0,6.0,152.0,161.0,4.0,NMIMS,SUNY Buffalo,3.32
0,0,109.0,0.0,158.0,169.0,4.0,Nanjing University,SUNY Buffalo,3.4905263157894737
0,0,90.0,0.0,149.0,162.0,3.5,COEP,SUNY Buffalo,3.436
0,0,105.0,0.0,149.0,163.0,3.5,IIIT Hyderabad,SUNY Buffalo,2.688
0,0,107.0,0.0,151.0,163.0,3.5,Dhirubhai Ambani Institute of Information & Communication Technology,SUNY Buffalo,2.632
0,0,113.0,0.0,162.0,167.0,3.5,COEP,SUNY Buffalo,2.824
0,0,111.0,0.0,157.0,161.0,4.0,R V College of Engineering,SUNY Buffalo,3.416
0,0,99.0,1.0,149.0,163.0,3.5,Amrita Vishwa Vidhyapeetham,SUNY Buffalo,2.9120000000000004
0,41,103.0,7.0,150.0,160.0,3.5,R V College of Engineering,SUNY Buffalo,2.9894736842105267
0,30,114.0,3.0,153.0,170.0,4.5,BIT Mesra,SUNY Buffalo,3.0
0,50,103.0,0.0,150.0,167.0,3.5,Biju Patnaik University of Technology,SUNY Buffalo,3.208
0,0,115.0,0.0,156.0,161.0,5.0,PESIT,SUNY Buffalo,3.4000000000000004
0,0,100.0,0.0,154.0,167.0,3.0,NIT Nagpur,SUNY Buffalo,3.3560000000000003
0,0,96.0,0.0,148.0,163.0,3.0,MSRIT,SUNY Buffalo,3.4840000000000004
0,30,91.0,0.0,152.0,166.0,4.0,Anna University,SUNY Buffalo,3.2680000000000002
0,0,111.0,0.0,153.0,162.0,3.5,VIT,SUNY Buffalo,3.152
0,0,100.0,0.0,147.0,162.0,3.5,K J Somaiya College of Engiineering,SUNY Buffalo,2.694736842105263
0,0,106.0,0.0,152.0,161.0,3.0,RGPV,SUNY Buffalo,2.928842105263158
0,0,103.0,0.0,154.0,164.0,4.5,Sinhgad College of Engineering,SUNY Buffalo,2.905263157894737
0,0,105.0,0.0,145.0,161.0,3.5,R V College of Engineering,SUNY Buffalo,3.0600000000000005
0,0,104.0,0.0,145.0,161.0,3.0,Anna University,SUNY Buffalo,3.3640000000000003
2,0,109.0,10.0,153.0,168.0,4.0,Delhi College Of Engineeing,SUNY Buffalo,3.0155789473684216
0,0,112.0,0.0,157.0,163.0,5.0,Amrita Vishwa Vidhyapeetham,SUNY Buffalo,3.5920000000000005
0,0,95.0,0.0,134.0,155.0,3.0,MSRIT,SUNY Buffalo,3.0280000000000005
0,0,111.0,0.0,153.0,160.0,4.0,Anna University,SUNY Buffalo,3.6799999999999997
0,0,107.0,0.0,148.0,160.0,3.5,University of Mumbai,SUNY Buffalo,2.231578947368421
0,0,108.0,0.0,155.0,159.0,4.5,VTU,SUNY Buffalo,2.9347368421052633
0,0,116.0,0.0,154.0,161.0,4.5,Pondicherry University,SUNY Buffalo,3.4320000000000004
0,0,101.0,0.0,153.0,167.0,4.0,Pune University,SUNY Buffalo,2.962947368421053
0,41,101.0,0.0,147.0,168.0,3.5,RTU Kota / JECRC jaipur,SUNY Buffalo,3.115789473684211
0,0,114.0,0.0,166.0,166.0,4.0,West Bengal University Of Technology,SUNY Buffalo,3.4357894736842107
0,0,99.0,0.0,151.0,159.0,3.5,SRKR Engineering College,SUNY Buffalo,3.014736842105263
0,0,104.0,0.0,150.0,164.0,3.5,PESIT,SUNY Buffalo,0.0
0,24,104.0,0.0,149.0,165.0,3.5,VIT,SUNY Buffalo,3.5560000000000005
0,0,106.0,0.0,150.0,158.0,4.0,University of Madras,SUNY Buffalo,3.6210526315789475
0,0,114.0,0.0,161.0,169.0,4.5,Rajasthan Technical University,SUNY Buffalo,3.4989473684210526
0,0,104.0,0.0,151.0,160.0,3.0,BITS Goa,SUNY Buffalo,2.68
0,0,117.0,0.0,162.0,162.0,4.5,Sri Venkateswara College of Engineering,SUNY Buffalo,2.8160000000000003
0,0,112.0,0.0,158.0,165.0,4.5,VTU,SUNY Buffalo,3.708
0,0,106.0,0.0,161.0,159.0,3.0,Anna University,SUNY Buffalo,3.115789473684211
0,0,104.0,0.0,150.0,162.0,3.5,SRM,SUNY Buffalo,3.4920000000000004
0,0,104.0,0.0,148.0,161.0,4.0,Lakshmi Narain College of Technology,SUNY Buffalo,3.1326315789473687
0,0,104.0,0.0,149.0,160.0,3.5,Anna University,SUNY Buffalo,3.1536842105263165
0,0,116.0,0.0,156.0,162.0,3.0,University of Kerala,SUNY Buffalo,3.18
0,0,118.0,0.0,161.0,164.0,4.5,NIT Bhopal,SUNY Buffalo,2.9480000000000004
0,0,112.0,0.0,153.0,160.0,3.5,NMAMIT Nitte,SUNY Buffalo,2.8210526315789473
