researchExp,industryExp,toeflScore,internExp,greV,greQ,greA,univName,cgpa_4
0,0,95.0,0.0,153.0,160.0,3.5,Arizona State University,3.5200000000000005
0,0,102.0,1.0,151.0,170.0,4.0,Arizona State University,3.888
0,0,105.0,0.0,154.0,168.0,3.5,Arizona State University,3.772
0,0,116.0,0.0,163.0,163.0,3.5,Arizona State University,3.6880000000000006
0,36,103.0,0.0,151.0,165.0,3.0,Arizona State University,3.48
0,9,107.0,0.0,155.0,170.0,4.0,Arizona State University,3.0501052631578953
0,0,98.0,0.0,147.0,161.0,3.0,Arizona State University,3.2703157894736843
0,0,100.0,0.0,146.0,161.0,3.0,Arizona State University,3.121684210526316
0,0,107.0,6.0,151.0,158.0,3.5,Arizona State University,3.3
0,0,108.0,0.0,155.0,159.0,4.5,Arizona State University,2.9347368421052638
0,0,108.0,0.0,148.0,162.0,3.5,Arizona State University,2.947368421052632
0,0,110.0,0.0,148.0,161.0,4.0,Arizona State University,3.0315789473684216
0,0,95.0,0.0,152.0,167.0,3.5,Arizona State University,3.096
0,0,101.0,0.0,150.0,160.0,3.5,Arizona State University,0.3292631578947369
0,0,109.0,0.0,153.0,157.0,4.0,Arizona State University,0.15578947368421056
0,34,105.0,1.0,153.0,170.0,3.5,Arizona State University,3.108
0,0,103.0,0.0,152.0,159.0,4.0,Arizona State University,3.4842105263157896
0,0,95.0,0.0,154.0,163.0,3.5,Arizona State University,3.28421052631579
0,0,113.0,0.0,155.0,162.0,4.0,Arizona State University,3.6
0,0,105.0,0.0,150.0,169.0,4.0,Arizona State University,3.240421052631578
0,0,103.0,0.0,154.0,164.0,3.0,Arizona State University,2.96
0,0,114.0,0.0,166.0,166.0,4.0,Arizona State University,3.4357894736842107
0,0,114.0,6.0,155.0,167.0,4.0,Arizona State University,3.128
0,0,111.0,0.0,154.0,162.0,4.0,Arizona State University,2.947368421052632
0,0,113.0,0.0,154.0,159.0,4.0,Arizona State University,3.3600000000000003
0,24,104.0,0.0,149.0,165.0,3.5,Arizona State University,3.5560000000000005
0,0,107.0,0.0,160.0,164.0,3.5,Arizona State University,2.7840000000000003
0,0,114.0,0.0,161.0,169.0,4.5,Arizona State University,3.4989473684210526
0,21,104.0,1.0,152.0,165.0,4.0,Arizona State University,3.0039999999999996
0,0,116.0,0.0,161.0,168.0,4.5,Arizona State University,3.4840000000000004
0,0,108.0,0.0,159.0,162.0,3.5,Arizona State University,3.76
0,0,111.0,3.0,152.0,157.0,4.5,Arizona State University,3.64
0,0,106.0,0.0,153.0,158.0,3.5,Arizona State University,3.0120000000000005
0,106,101.0,0.0,155.0,167.0,3.0,Arizona State University,3.26
0,0,82.0,0.0,148.0,167.0,3.0,Arizona State University,3.468
0,0,108.0,0.0,151.0,163.0,4.5,Arizona State University,3.1728000000000005
0,0,106.0,0.0,155.0,159.0,3.0,Arizona State University,3.4105263157894736
0,0,114.0,0.0,157.0,164.0,4.0,Arizona State University,3.347368421052632
30,4,108.0,6.0,155.0,168.0,4.5,Arizona State University,3.404
0,0,103.0,0.0,150.0,162.0,3.5,Arizona State University,2.78
0,0,105.0,0.0,152.0,169.0,3.5,Arizona State University,3.2960000000000003
0,0,104.0,0.0,154.0,166.0,3.0,Arizona State University,3.648
0,0,106.0,0.0,152.0,164.0,4.0,Arizona State University,3.5
0,0,110.0,4.0,164.0,168.0,4.0,Arizona State University,2.728421052631579
0,0,100.0,0.0,146.0,163.0,3.5,Arizona State University,3.620000000000001
0,0,92.0,0.0,151.0,164.0,3.0,Arizona State University,3.5840000000000005
0,0,104.0,0.0,149.0,160.0,3.5,Arizona State University,3.1536842105263165
0,0,98.0,0.0,148.0,159.0,3.5,Arizona State University,2.8842105263157896
0,0,110.0,0.0,157.0,157.0,4.0,Arizona State University,2.9052631578947365
0,0,112.0,0.0,160.0,170.0,4.0,Arizona State University,3.44
0,0,104.0,0.0,155.0,162.0,3.5,Arizona State University,3.1239999999999997
0,36,106.0,0.0,155.0,167.0,3.5,Arizona State University,3.2960000000000003
0,0,101.0,0.0,152.0,161.0,3.5,Arizona State University,2.9894736842105267
0,0,113.0,0.0,151.0,163.0,4.5,Arizona State University,3.8080000000000003
0,52,95.0,0.0,144.0,161.0,3.5,Arizona State University,3.1157894736842113
0,0,105.0,0.0,160.0,162.0,3.0,Arizona State University,3.48
0,0,111.0,0.0,157.0,164.0,3.5,Arizona State University,3.5840000000000005
0,0,104.0,0.0,156.0,166.0,3.0,Arizona State University,2.9894736842105267
0,11,109.0,8.0,154.0,166.0,3.0,Arizona State University,3.0280000000000005
0,0,101.0,0.0,155.0,164.0,3.5,Arizona State University,3.620000000000001
0,0,107.0,0.0,149.0,161.0,3.5,Arizona State University,3.5368421052631582
0,0,106.0,0.0,152.0,160.0,3.5,Arizona State University,3.08
0,2,98.0,0.0,147.0,160.0,3.0,Arizona State University,3.612
0,30,100.0,0.0,149.0,165.0,3.5,Arizona State University,3.116
0,0,104.0,0.0,151.0,158.0,3.5,Arizona State University,3.2
0,0,95.0,0.0,147.0,166.0,3.0,Arizona State University,3.18
2,9,106.0,5.0,157.0,168.0,3.0,Arizona State University,3.4360000000000004
0,24,111.0,2.0,150.0,168.0,3.5,Arizona State University,3.1919999999999997
0,0,112.0,0.0,154.0,162.0,4.0,Arizona State University,2.863157894736842
0,0,93.0,0.0,151.0,165.0,3.0,Arizona State University,3.208
0,0,113.0,0.0,152.0,163.0,3.5,Arizona State University,3.28
0,0,106.0,0.0,145.0,161.0,4.0,Arizona State University,3.2223157894736847
0,0,111.0,0.0,157.0,165.0,3.0,Arizona State University,3.0442105263157897
0,0,94.0,0.0,150.0,162.0,3.5,Arizona State University,2.7086315789473687
0,0,109.0,0.0,154.0,169.0,4.0,Arizona State University,3.0
0,18,107.0,1.0,154.0,162.0,3.5,Arizona State University,2.9560000000000004
0,0,116.0,0.0,167.0,170.0,4.0,Arizona State University,3.788
0,0,107.0,0.0,153.0,161.0,4.0,Arizona State University,3.5240000000000005
24,0,95.0,0.0,152.0,167.0,3.5,Arizona State University,2.9052631578947365
0,0,110.0,0.0,152.0,166.0,3.5,Arizona State University,3.5560000000000005
0,0,98.0,0.0,152.0,162.0,3.0,Arizona State University,3.3480000000000003
0,0,86.0,0.0,146.0,169.0,3.5,Arizona State University,3.128
0,0,97.0,0.0,146.0,170.0,3.5,Arizona State University,3.696842105263158
0,0,106.0,0.0,146.0,163.0,4.0,Arizona State University,3.2
0,0,110.0,0.0,147.0,163.0,4.0,Arizona State University,2.9160000000000004
0,22,93.0,3.0,147.0,164.0,3.0,Arizona State University,3.768
0,0,95.0,0.0,147.0,160.0,3.0,Arizona State University,3.0526315789473686
0,24,114.0,12.0,154.0,164.0,4.0,Arizona State University,3.0760000000000005
0,0,104.0,0.0,149.0,164.0,3.0,Arizona State University,3.28
0,0,107.0,0.0,155.0,166.0,3.5,Arizona State University,3.1919999999999997
0,0,114.0,0.0,159.0,151.0,3.5,Arizona State University,3.1719999999999997
0,0,100.0,0.0,149.0,161.0,4.5,Arizona State University,3.616
0,0,90.0,0.0,153.0,170.0,3.5,Arizona State University,3.2421052631578946
0,0,110.0,0.0,159.0,167.0,5.5,Arizona State University,3.6252631578947367
0,30,105.0,2.0,149.0,161.0,4.0,Arizona State University,3.4543157894736845
24,3,114.0,2.0,157.0,161.0,4.5,Arizona State University,3.13
0,0,101.0,0.0,150.0,168.0,3.0,Arizona State University,3.663157894736842
0,0,97.0,0.0,141.0,157.0,2.5,Arizona State University,3.448
0,46,104.0,0.0,154.0,161.0,4.0,Arizona State University,3.2273684210526317
0,0,92.0,0.0,159.0,145.0,3.5,Arizona State University,3.12
0,0,103.0,0.0,145.0,165.0,3.5,Arizona State University,3.408
0,0,104.0,0.0,152.0,165.0,4.0,Arizona State University,3.1157894736842113
0,0,91.0,0.0,144.0,159.0,3.0,Arizona State University,3.6439999999999997
0,0,110.0,0.0,146.0,165.0,3.0,Arizona State University,2.8000000000000003
0,0,104.0,0.0,153.0,159.0,3.5,Arizona State University,3.0920000000000005
0,0,101.0,0.0,149.0,170.0,3.5,Arizona State University,3.0936000000000003
0,0,116.0,0.0,157.0,161.0,3.5,Arizona State University,3.0711578947368423
0,0,101.0,0.0,152.0,162.0,3.5,Arizona State University,2.8000000000000003
0,0,102.0,0.0,150.0,163.0,3.0,Arizona State University,3.3240000000000003
0,0,116.0,6.0,157.0,167.0,4.0,Arizona State University,3.1747368421052635
0,0,97.0,0.0,147.0,155.0,3.5,Arizona State University,2.4294736842105267
24,0,110.0,0.0,151.0,158.0,3.0,Arizona State University,2.7789473684210533
0,0,95.0,0.0,146.0,159.0,3.0,Arizona State University,3.3200000000000003
0,0,110.0,0.0,146.0,157.0,4.0,Arizona State University,3.0526315789473686
0,0,115.0,0.0,163.0,167.0,4.5,Arizona State University,2.9684210526315797
0,0,110.0,0.0,150.0,167.0,3.5,Arizona State University,0.3494736842105264
24,0,113.0,8.0,160.0,163.0,4.5,Arizona State University,3.0315789473684216
0,0,110.0,2.0,152.0,164.0,3.0,Arizona State University,3.4640000000000004
0,0,117.0,0.0,158.0,160.0,4.0,Arizona State University,3.23
0,0,116.0,0.0,157.0,168.0,4.0,Arizona State University,2.9566315789473685
0,0,91.0,0.0,148.0,162.0,3.0,Arizona State University,3.0315789473684216
0,0,97.0,0.0,147.0,159.0,3.5,Arizona State University,3.1157894736842113
0,19,109.0,8.0,153.0,162.0,3.0,Arizona State University,3.636
0,0,109.0,0.0,150.0,163.0,4.0,Arizona State University,2.947368421052632
0,0,110.0,0.0,157.0,168.0,3.5,Arizona State University,3.64
0,36,112.0,1.0,157.0,166.0,4.5,Arizona State University,2.9600000000000004
0,0,111.0,0.0,156.0,167.0,4.0,Arizona State University,2.8736842105263163
0,0,112.0,0.0,163.0,170.0,4.0,Arizona State University,3.28421052631579
0,0,93.0,0.0,152.0,160.0,3.5,Arizona State University,3.3844210526315788
0,0,91.0,0.0,145.0,159.0,3.0,Arizona State University,3.0842105263157897
0,0,101.0,0.0,152.0,161.0,3.0,Arizona State University,2.9894736842105267
0,0,116.0,0.0,158.0,157.0,4.5,Arizona State University,2.76
0,0,96.0,0.0,152.0,162.0,3.0,Arizona State University,3.3360000000000003
0,0,97.0,0.0,151.0,162.0,4.0,Arizona State University,3.216
0,0,90.0,0.0,143.0,155.0,3.0,Arizona State University,3.0315789473684216
0,30,104.0,0.0,159.0,168.0,3.5,Arizona State University,2.9515789473684215
0,0,111.0,0.0,157.0,164.0,3.5,Arizona State University,3.5639999999999996
0,0,102.0,0.0,150.0,160.0,3.5,Arizona State University,2.947368421052632
6,12,114.0,7.0,155.0,162.0,4.5,Arizona State University,3.7840000000000007
0,0,107.0,0.0,157.0,162.0,3.0,Arizona State University,3.5600000000000005
0,0,104.0,0.0,148.0,163.0,3.0,Arizona State University,3.116
0,0,107.0,0.0,153.0,161.0,3.0,Arizona State University,3.0315789473684216
0,0,98.0,0.0,150.0,159.0,3.0,Arizona State University,3.2
0,0,102.0,0.0,148.0,163.0,3.0,Arizona State University,3.3684210526315788
0,0,113.0,0.0,161.0,164.0,4.5,Arizona State University,3.1157894736842113
0,0,110.0,0.0,152.0,162.0,4.0,Arizona State University,3.5560000000000005
0,0,104.0,0.0,148.0,159.0,3.0,Arizona State University,3.28421052631579
0,75,106.0,9.0,150.0,160.0,4.5,Arizona State University,3.4105263157894736
0,27,110.0,0.0,153.0,162.0,3.5,Arizona State University,3.3040000000000003
0,0,104.0,0.0,160.0,150.0,3.5,Arizona State University,2.84
0,0,112.0,6.0,154.0,165.0,3.0,Arizona State University,3.4000000000000004
0,0,104.0,0.0,154.0,164.0,4.0,Arizona State University,3.2757894736842106
0,0,113.0,0.0,162.0,166.0,4.0,Arizona State University,3.3520000000000003
0,0,96.0,0.0,148.0,158.0,3.0,Arizona State University,2.9642105263157896
0,15,109.0,12.0,151.0,170.0,3.5,Arizona State University,2.9960000000000004
0,0,115.0,0.0,151.0,161.0,4.5,Arizona State University,2.9440000000000004
0,25,102.0,0.0,149.0,161.0,3.5,Arizona State University,3.1557894736842105
0,54,100.0,6.0,150.0,165.0,3.5,Arizona State University,3.0600000000000005
1,0,107.0,3.0,151.0,161.0,4.0,Arizona State University,3.74
0,0,109.0,0.0,157.0,164.0,4.0,Arizona State University,2.9000000000000004
0,16,103.0,5.0,149.0,161.0,3.0,Arizona State University,3.4920000000000004
0,0,103.0,0.0,147.0,167.0,3.5,Arizona State University,2.3157894736842106
0,0,94.0,0.0,148.0,161.0,3.0,Arizona State University,3.0669473684210526
0,0,106.0,0.0,153.0,170.0,4.0,Arizona State University,3.3200000000000003
0,48,106.0,0.0,152.0,164.0,3.5,Arizona State University,3.3920000000000003
0,0,109.0,0.0,159.0,162.0,3.5,Arizona State University,3.54
0,0,98.0,0.0,143.0,158.0,3.0,Arizona State University,3.1039999999999996
0,0,107.0,0.0,156.0,157.0,3.5,Arizona State University,3.3200000000000003
0,0,98.0,0.0,141.0,164.0,3.5,Arizona State University,2.861473684210526
0,0,102.0,0.0,151.0,170.0,3.5,Arizona State University,3.073684210526316
0,0,109.0,0.0,159.0,164.0,4.0,Arizona State University,2.9002105263157896
0,0,110.0,0.0,157.0,167.0,3.0,Arizona State University,3.176
0,0,99.0,0.0,149.0,163.0,3.0,Arizona State University,2.904
0,0,106.0,0.0,150.0,165.0,3.0,Arizona State University,3.28421052631579
0,0,109.0,0.0,148.0,167.0,3.5,Arizona State University,3.2239999999999998
0,0,109.0,0.0,155.0,165.0,3.0,Arizona State University,2.8040000000000003
0,0,96.0,0.0,156.0,168.0,3.0,Arizona State University,3.6039999999999996
0,0,93.0,0.0,146.0,167.0,3.5,Arizona State University,3.6
0,0,90.0,0.0,142.0,168.0,3.0,Arizona State University,3.256
0,0,103.0,0.0,152.0,163.0,3.0,Arizona State University,3.0760000000000005
0,0,112.0,0.0,152.0,161.0,4.0,Arizona State University,3.068
0,0,106.0,0.0,160.0,169.0,4.0,Arizona State University,0.0
0,0,113.0,0.0,157.0,164.0,4.0,Arizona State University,3.2319999999999998
5,0,103.0,0.0,146.0,161.0,4.0,Arizona State University,3.4920000000000004
0,34,99.0,0.0,147.0,159.0,3.0,Arizona State University,3.5639999999999996
0,0,105.0,0.0,157.0,161.0,4.5,Arizona State University,2.863157894736842
0,29,107.0,0.0,156.0,163.0,3.5,Arizona State University,3.572
0,33,99.0,0.0,147.0,161.0,3.5,Arizona State University,3.1919999999999997
0,35,105.0,6.0,158.0,164.0,4.0,Arizona State University,3.056
0,0,95.0,0.0,157.0,161.0,3.5,Arizona State University,3.868
0,0,99.0,0.0,155.0,169.0,3.0,Arizona State University,3.412
0,0,110.0,0.0,160.0,167.0,4.0,Arizona State University,3.2239999999999998
0,0,112.0,0.0,162.0,154.0,4.0,Arizona State University,3.2
0,0,100.0,0.0,152.0,159.0,3.0,Arizona State University,3.3360000000000003
0,0,86.0,0.0,151.0,160.0,3.0,Arizona State University,3.64
0,55,105.0,0.0,156.0,157.0,3.0,Arizona State University,3.0821052631578953
0,0,107.0,0.0,150.0,163.0,3.0,Arizona State University,3.472
0,24,113.0,0.0,162.0,162.0,3.5,Arizona State University,3.3280000000000003
0,0,110.0,0.0,151.0,165.0,4.5,Arizona State University,3.3263157894736843
0,0,106.0,0.0,145.0,169.0,4.0,Arizona State University,3.2555789473684213
0,0,93.0,0.0,147.0,164.0,3.5,Arizona State University,2.8210526315789477
0,0,108.0,0.0,154.0,166.0,4.5,Arizona State University,3.068
0,0,102.0,0.0,148.0,166.0,3.0,Arizona State University,3.6
0,20,99.0,3.0,148.0,167.0,4.0,Arizona State University,3.6919999999999997
0,0,103.0,0.0,147.0,158.0,3.0,Arizona State University,3.2960000000000003
0,0,112.0,7.0,160.0,167.0,4.0,Arizona State University,2.890105263157895
0,0,110.0,0.0,157.0,170.0,4.0,Arizona State University,2.8360000000000003
6,36,99.0,12.0,150.0,160.0,4.0,Arizona State University,3.28
0,0,101.0,0.0,150.0,161.0,3.5,Arizona State University,3.3520000000000003
0,0,92.0,0.0,151.0,159.0,3.5,Arizona State University,3.28421052631579
0,0,112.0,0.0,155.0,160.0,4.5,Arizona State University,3.216
0,0,99.0,0.0,149.0,161.0,3.0,Arizona State University,3.8080000000000003
0,0,110.0,0.0,150.0,170.0,3.5,Arizona State University,2.8920000000000003
0,36,105.0,3.0,155.0,168.0,3.5,Arizona State University,3.5520000000000005
0,0,92.0,0.0,148.0,160.0,3.0,Arizona State University,3.0315789473684216
0,0,107.0,0.0,153.0,157.0,3.0,Arizona State University,3.168
0,0,115.0,0.0,156.0,168.0,3.5,Arizona State University,3.4560000000000004
0,0,116.0,0.0,156.0,165.0,4.0,Arizona State University,3.663157894736842
0,0,104.0,0.0,153.0,165.0,4.0,Arizona State University,3.4320000000000004
0,0,108.0,0.0,153.0,168.0,3.0,Arizona State University,3.0600000000000005
0,0,103.0,0.0,148.0,161.0,3.5,Arizona State University,3.04
0,0,80.0,0.0,140.0,159.0,2.5,Arizona State University,2.6526315789473687
0,0,107.0,0.0,155.0,160.0,3.5,Arizona State University,3.8
12,0,111.0,6.0,155.0,168.0,3.5,Arizona State University,3.5200000000000005
0,0,112.0,0.0,151.0,148.0,3.5,Arizona State University,0.0
0,0,94.0,0.0,149.0,162.0,3.5,Arizona State University,2.947368421052632
0,0,98.0,0.0,156.0,168.0,3.0,Arizona State University,3.4105263157894736
0,0,105.0,0.0,150.0,157.0,4.0,Arizona State University,3.0947368421052635
0,0,103.0,0.0,154.0,161.0,3.0,Arizona State University,3.578947368421053
0,0,113.0,0.0,152.0,158.0,4.0,Arizona State University,3.3600000000000003
0,0,106.0,0.0,152.0,169.0,3.0,Arizona State University,3.04
0,41,103.0,6.0,151.0,163.0,3.0,Arizona State University,3.3200000000000003
34,0,106.0,4.0,160.0,163.0,3.0,Arizona State University,3.6122105263157898
0,38,110.0,0.0,153.0,161.0,3.0,Arizona State University,3.508631578947368
0,36,112.0,0.0,163.0,170.0,4.5,Arizona State University,3.0315789473684216
0,0,100.0,0.0,150.0,157.0,3.0,Arizona State University,3.4320000000000004
0,0,106.0,0.0,150.0,165.0,3.5,Arizona State University,3.2
0,0,101.0,0.0,157.0,159.0,3.0,Arizona State University,3.0829473684210527
0,15,108.0,0.0,156.0,170.0,3.5,Arizona State University,2.872
0,0,106.0,0.0,151.0,163.0,3.0,Arizona State University,3.3684210526315788
0,0,107.0,0.0,149.0,166.0,4.0,Arizona State University,3.5
0,0,100.0,0.0,162.0,167.0,4.0,Arizona State University,3.073684210526316
0,0,116.0,0.0,162.0,170.0,4.5,Arizona State University,3.5200000000000005
0,48,91.0,0.0,150.0,162.0,3.0,Arizona State University,3.344
0,0,111.0,2.0,153.0,161.0,4.0,Arizona State University,3.5200000000000005
0,0,112.0,0.0,159.0,168.0,4.0,Arizona State University,3.7894736842105265
0,0,110.0,5.0,153.0,163.0,3.5,Arizona State University,3.5439999999999996
0,0,97.0,0.0,147.0,161.0,3.0,Arizona State University,3.208
0,0,107.0,0.0,152.0,168.0,3.5,Arizona State University,2.9894736842105267
0,0,110.0,0.0,147.0,162.0,3.0,Arizona State University,3.5439999999999996
30,30,102.0,4.0,156.0,161.0,3.0,Arizona State University,2.9894736842105267
0,0,110.0,0.0,161.0,168.0,4.0,Arizona State University,3.508
0,68,110.0,0.0,150.0,158.0,4.0,Arizona State University,3.712
0,59,108.0,12.0,157.0,168.0,3.0,Arizona State University,3.3200000000000003
3,0,102.0,0.0,157.0,167.0,4.0,Arizona State University,2.76
0,0,91.0,0.0,149.0,151.0,3.5,Arizona State University,0.14736842105263154
0,12,107.0,2.0,153.0,170.0,3.0,Arizona State University,3.2
0,0,101.0,0.0,149.0,160.0,3.0,Arizona State University,3.3263157894736843
0,0,99.0,0.0,145.0,170.0,3.5,Arizona State University,2.8640000000000003
0,6,87.0,2.0,139.0,158.0,3.0,Arizona State University,3.3684210526315788
0,0,114.0,0.0,160.0,164.0,4.0,Arizona State University,3.1578947368421053
0,0,103.0,0.0,152.0,168.0,3.5,Arizona State University,3.6719999999999997
0,0,102.0,0.0,148.0,163.0,3.0,Arizona State University,3.8736842105263163
0,0,107.0,0.0,150.0,158.0,3.5,Arizona State University,3.596
0,0,110.0,0.0,148.0,153.0,3.5,Arizona State University,2.736842105263158
0,25,113.0,8.0,156.0,167.0,4.0,Arizona State University,2.58
0,0,103.0,0.0,141.0,163.0,4.0,Arizona State University,3.0315789473684216
0,0,95.0,0.0,146.0,167.0,3.5,Arizona State University,3.2
0,0,103.0,0.0,150.0,166.0,3.0,Arizona State University,3.38
0,0,108.0,0.0,151.0,162.0,4.5,Arizona State University,2.8210526315789477
0,25,101.0,0.0,151.0,162.0,3.0,Arizona State University,2.863157894736842
0,0,90.0,0.0,153.0,170.0,3.5,Arizona State University,3.2421052631578946
0,0,104.0,0.0,153.0,162.0,4.0,Arizona State University,3.0677894736842113
0,0,101.0,0.0,153.0,163.0,3.5,Arizona State University,3.0905263157894742
0,12,103.0,2.0,161.0,167.0,3.0,Arizona State University,3.7520000000000007
0,0,101.0,0.0,148.0,170.0,3.5,Arizona State University,3.312
0,0,113.0,6.0,149.0,164.0,4.0,Arizona State University,3.08
0,0,108.0,0.0,153.0,164.0,4.0,Arizona State University,3.1578947368421053
0,0,108.0,0.0,153.0,168.0,3.5,Arizona State University,3.4960000000000004
0,0,107.0,0.0,154.0,162.0,3.5,Arizona State University,3.3600000000000003
0,0,108.0,0.0,161.0,165.0,3.5,Arizona State University,3.596
0,0,110.0,0.0,154.0,161.0,4.0,Arizona State University,3.44
0,45,100.0,0.0,157.0,163.0,3.0,Arizona State University,3.370105263157896
0,0,114.0,0.0,149.0,160.0,4.0,Arizona State University,3.616
0,0,110.0,0.0,157.0,167.0,4.5,Arizona State University,2.8440000000000003
0,0,89.0,0.0,151.0,159.0,3.0,Arizona State University,3.3031578947368425
0,24,106.0,2.0,154.0,161.0,4.5,Arizona State University,2.830736842105264
0,0,108.0,0.0,149.0,163.0,3.0,Arizona State University,3.5600000000000005
0,0,97.0,0.0,155.0,170.0,3.5,Arizona State University,2.824
0,0,107.0,0.0,146.0,163.0,3.5,Arizona State University,3.696
